node,total_message,total_messages_each_node,frequency,outcome
2,10421,377,3.617695038863833,0
7,10422,348,3.3390903857225105,0
10,10423,606,5.8140650484505425,1
3,10424,367,3.5207214121258636,0
8,10425,388,3.721822541966427,0
19,10426,1050,10.070976405140994,1
6,10427,344,3.299127265752374,0
18,10428,1058,10.145761411584196,1
16,10429,965,9.253044395435804,1
12,10430,346,3.3173537871524448,0
20,10431,1030,9.874412807976226,1
16,10432,966,9.259969325153374,1
18,10433,1059,10.150484041023674,1
18,10434,1060,10.159095265478244,1
4,10435,359,3.4403449928126495,0
2,10436,378,3.6220774243004983,0
3,10437,368,3.525917409217208,0
18,10438,1061,10.164782525388006,1
18,10439,1062,10.173388255580036,1
4,10440,360,3.4482758620689653,0
20,10441,1031,9.874533090700124,1
17,10442,1007,9.643746408733959,1
19,10443,1051,10.064157809058699,1
19,10444,1052,10.072769054002299,1
18,10445,1063,10.177118238391575,1
13,10446,385,3.685621290446104,0
16,10447,967,9.256245812194889,1
9,10448,334,3.1967840735068913,0
18,10449,1064,10.182792611733179,1
3,10450,369,3.5311004784688995,0
19,10451,1053,10.075590852549995,1
16,10452,968,9.261385380788365,1
7,10453,349,3.33875442456711,0
7,10454,350,3.3480007652573174,0
12,10455,347,3.318986131037781,0
16,10456,969,9.267406273909717,1
17,10457,1008,9.63947594912499,1
13,10458,386,3.6909542933639323,0
18,10459,1065,10.182617841093796,1
10,10460,607,5.803059273422562,1
18,10461,1066,10.190230379504827,1
6,10462,345,3.2976486331485373,0
16,10463,970,9.270763643314536,1
20,10464,1032,9.862385321100918,1
16,10465,971,9.278547539417104,1
20,10466,1033,9.870055417542519,1
8,10467,389,3.716442151523837,0
4,10468,361,3.4486052732136034,0
13,10469,387,3.6966281402235173,0
6,10470,346,3.3046800382043933,0
17,10471,1009,9.636137904689141,1
16,10472,972,9.281894576012222,1
3,10473,370,3.532894108660365,0
5,10474,345,3.293870536566737,0
10,10475,608,5.804295942720763,1
16,10476,973,9.287896143566247,1
19,10477,1054,10.060131717094588,1
7,10478,351,3.3498759305210917,0
16,10479,974,9.294780036263003,1
10,10480,609,5.811068702290076,1
16,10481,975,9.302547466844766,1
20,10482,1034,9.864529669910322,1
5,10483,346,3.3005818944958505,0
4,10484,362,3.452880579931324,0
4,10485,363,3.4620886981402004,0
16,10486,976,9.307648292962046,1
11,10487,397,3.7856393630208833,0
17,10488,1010,9.630053394355453,1
3,10489,371,3.537038802555058,0
6,10490,347,3.30791229742612,0
20,10491,1035,9.86559908492994,1
17,10492,1011,9.635913076629814,1
2,10493,379,3.6119317640331645,0
10,10494,610,5.8128454354869445,1
17,10495,1012,9.642686993806574,1
3,10496,372,3.5442073170731705,0
2,10497,380,3.6200819281699532,0
10,10498,611,5.820156220232425,1
19,10499,1055,10.048576054862368,1
5,10500,347,3.3047619047619046,0
4,10501,364,3.4663365393772025,0
10,10502,612,5.827461435916968,1
6,10503,348,3.3133390459868606,0
14,10504,379,3.6081492764661083,0
15,10505,354,3.369823893384103,0
7,10506,352,3.350466400152294,0
10,10507,613,5.834205767583516,1
16,10508,977,9.297677959649791,1
20,10509,1036,9.858216766581025,1
7,10510,353,3.3587059942911517,0
19,10511,1056,10.046617828941109,1
16,10512,978,9.30365296803653,1
19,10513,1057,10.054218586511936,1
8,10514,390,3.709339927715427,0
19,10515,1058,10.061816452686639,1
20,10516,1037,9.861163940661848,1
17,10517,1013,9.632024341542266,1
20,10518,1038,9.868796349115803,1
10,10519,614,5.8370567544443395,1
18,10520,1067,10.142585551330798,1
18,10521,1068,10.15112631879099,1
7,10522,354,3.3643793955521764,0
11,10523,398,3.7821913902879407,0
16,10524,979,9.302546560243254,1
6,10525,349,3.3159144893111643,0
14,10526,380,3.6101083032490973,0
17,10527,1014,9.63237389569678,1
20,10528,1039,9.868920972644377,1
19,10529,1059,10.057935226517237,1
10,10530,615,5.84045584045584,1
19,10531,1060,10.065520843224766,1
2,10532,381,3.6175465248765666,0
5,10533,348,3.303902022215893,0
19,10534,1061,10.072147332447313,1
20,10535,1040,9.871855719031798,1
12,10536,348,3.3029612756264237,0
9,10537,335,3.1792730378665652,0
19,10538,1062,10.07781362687417,1
16,10539,980,9.29879495208274,1
17,10540,1015,9.62998102466793,1
9,10541,336,3.1875533630585333,0
20,10542,1041,9.87478656801366,1
9,10543,337,3.196433652660533,0
17,10544,1016,9.635811836115327,1
14,10545,381,3.613086770981508,0
12,10546,349,3.3093115873316896,0
16,10547,981,9.30122309661515,1
17,10548,1017,9.641638225255972,1
11,10549,399,3.78234903782349,0
3,10550,373,3.5355450236966823,0
20,10551,1042,9.875841152497394,1
11,10552,400,3.790750568612585,0
2,10553,382,3.619823746801857,0
5,10554,349,3.306803107826416,0
16,10555,982,9.303647560397915,1
2,10556,383,3.628268283440697,0
4,10557,365,3.4574216159893907,0
6,10558,350,3.315021784428869,0
17,10559,1018,9.64106449474382,1
3,10560,374,3.5416666666666665,0
9,10561,338,3.200454502414544,0
20,10562,1043,9.875023669759516,1
10,10563,616,5.831676607024519,1
6,10564,351,3.322605073835668,0
5,10565,350,3.3128253667770937,0
18,10566,1069,10.117357561991293,1
5,10567,351,3.321661777231002,0
14,10568,382,3.6146858440575325,0
13,10569,388,3.6711136342132655,0
18,10570,1070,10.122989593188269,1
20,10571,1044,9.876076057137452,1
16,10572,983,9.298146046159667,1
8,10573,391,3.698098931239951,0
19,10574,1063,10.052960090788728,1
17,10575,1019,9.635933806146573,1
16,10576,984,9.304084720121027,1
18,10577,1071,10.12574454003971,1
13,10578,389,3.677443751181698,0
19,10579,1064,10.057661404669629,1
18,10580,1072,10.132325141776938,1
19,10581,1065,10.065211227672242,1
14,10582,383,3.6193536193536193,0
5,10583,352,3.326089010677501,0
20,10584,1045,9.87339380196523,1
10,10585,617,5.829003306565895,1
18,10586,1073,10.136028717173625,1
13,10587,390,3.6837631056956646,0
18,10588,1074,10.143558745749907,1
14,10589,384,3.626404759656247,0
16,10590,985,9.301227573182247,1
18,10591,1075,10.150127466717024,1
20,10592,1046,9.875377643504532,1
4,10593,366,3.4551118663268197,0
12,10594,350,3.3037568434963185,0
20,10595,1047,9.882019820670127,1
12,10596,351,3.312570781426954,0
17,10597,1020,9.625365669529112,1
19,10598,1066,10.058501604076241,1
2,10599,384,3.6229833003113496,0
19,10600,1067,10.066037735849056,1
20,10601,1048,9.885859824544854,1
5,10602,353,3.3295604602905113,0
2,10603,385,3.6310478166556637,0
6,10604,352,3.319502074688797,0
5,10605,354,3.338048090523338,0
16,10606,986,9.296624552140297,1
17,10607,1021,9.625718864900538,1
20,10608,1049,9.888763197586727,1
16,10609,987,9.303421623150156,1
18,10610,1076,10.141376060320452,1
19,10611,1068,10.065026858919989,1
19,10612,1069,10.07350169619299,1
13,10613,391,3.684160934702723,0
5,10614,355,3.34463915583192,0
17,10615,1022,9.627885068299575,1
4,10616,367,3.4570459683496613,0
20,10617,1050,9.889799378355468,1
19,10618,1070,10.077227349783387,1
16,10619,988,9.304077596760523,1
20,10620,1051,9.896421845574388,1
20,10621,1052,9.904905376141606,1
6,10622,353,3.3232912822443983,0
3,10623,375,3.5300762496469926,0
20,10624,1053,9.911521084337348,1
10,10625,618,5.816470588235294,1
20,10626,1054,9.91906644080557,1
13,10627,392,3.6887174178978075,0
19,10628,1071,10.077154685735792,1
20,10629,1055,9.925675039984947,1
10,10630,619,5.823142050799623,1
19,10631,1072,10.083717430157089,1
10,10632,620,5.831452219714071,1
17,10633,1023,9.620991253644315,1
9,10634,339,3.1878879067143124,0
20,10635,1056,9.92947813822285,1
15,10636,355,3.3377209477247085,0
13,10637,393,3.6946507473911816,0
18,10638,1077,10.124083474337281,1
3,10639,376,3.53416674499483,0
18,10640,1078,10.131578947368421,1
5,10641,356,3.345550230241519,0
8,10642,392,3.6835181356887805,0
17,10643,1024,9.621347364464906,1
7,10644,355,3.3352123261931608,0
20,10645,1057,9.929544387036167,1
17,10646,1025,9.628029306781889,1
20,10647,1058,9.937071475533015,1
19,10648,1073,10.077009767092411,1
20,10649,1059,9.94459573668889,1
19,10650,1074,10.08450704225352,1
16,10651,989,9.28551309736175,1
2,10652,386,3.623732632369508,0
19,10653,1075,10.091054163146532,1
20,10654,1060,9.949314811338464,1
18,10655,1079,10.12670107930549,1
17,10656,1026,9.628378378378379,1
7,10657,356,3.3405273529135777,0
16,10658,990,9.288797147682493,1
18,10659,1080,10.132282578103013,1
11,10660,401,3.7617260787992497,0
18,10661,1081,10.139761748428851,1
8,10662,393,3.685987619583568,0
6,10663,354,3.3198912126043325,0
17,10664,1027,9.630532633158289,1
17,10665,1028,9.639006094702298,1
7,10666,357,3.3470841927620474,0
8,10667,394,3.693634573919565,0
14,10668,385,3.608923884514436,0
19,10669,1076,10.085293841972069,1
18,10670,1082,10.14058106841612,1
20,10671,1061,9.942835722987537,1
11,10672,402,3.7668665667166414,0
18,10673,1083,10.147100159280427,1
19,10674,1077,10.089938167509837,1
17,10675,1029,9.639344262295083,1
20,10676,1062,9.947545897339829,1
10,10677,621,5.816240516999157,1
17,10678,1030,9.646001123805956,1
4,10679,368,3.446015544526641,0
19,10680,1078,10.093632958801498,1
19,10681,1079,10.10205036981556,1
16,10682,991,9.27728889721026,1
8,10683,395,3.697463259384068,0
20,10684,1063,9.94945713216024,1
4,10685,369,3.45343940102948,0
10,10686,622,5.820699981283923,1
13,10687,394,3.6867221858332555,0
17,10688,1031,9.64633233532934,1
8,10689,396,3.704743193937693,0
6,10690,355,3.320860617399439,0
15,10691,356,3.3299036572818257,0
11,10692,403,3.769173213617658,0
2,10693,387,3.619190124380436,0
14,10694,386,3.6095006545726576,0
19,10695,1080,10.098176718092567,1
17,10696,1032,9.648466716529544,1
13,10697,395,3.692624100215013,0
4,10698,370,3.458590390727239,0
10,10699,623,5.8229741097298815,1
20,10700,1064,9.94392523364486,1
18,10701,1084,10.129894402392301,1
2,10702,388,3.6254905625116804,0
7,10703,358,3.3448565822666545,0
17,10704,1033,9.650597907324364,1
19,10705,1081,10.098085007006071,1
10,10706,624,5.828507379039791,1
14,10707,387,3.614457831325301,0
13,10708,396,3.6981695928277922,0
20,10709,1065,9.944906153702494,1
18,10710,1085,10.130718954248366,1
2,10711,389,3.6317804126598823,0
5,10712,357,3.332710978342046,0
15,10713,357,3.332399887986558,0
3,10714,377,3.5187605002800075,0
9,10715,340,3.173121791880541,0
17,10716,1034,9.649122807017543,1
3,10717,378,3.5271064663618548,0
17,10718,1035,9.656652360515022,1
2,10719,390,3.638399104394067,0
10,10720,625,5.830223880597015,1
3,10721,379,3.5351179927245595,0
4,10722,371,3.4601753404215634,0
8,10723,397,3.7023221113494356,0
15,10724,358,3.338306602014174,0
18,10725,1086,10.125874125874127,1
16,10726,992,9.248554913294797,1
12,10727,352,3.2814393586277615,0
11,10728,404,3.7658463832960476,0
2,10729,391,3.6443284555876594,0
8,10730,398,3.7092264678471576,0
19,10731,1082,10.082937284502842,1
16,10732,993,9.252702199030935,1
4,10733,372,3.465946147395882,0
16,10734,994,9.260294391652693,1
4,10735,373,3.4746157428970657,0
20,10736,1066,9.929210134128166,1
18,10737,1087,10.123870727391264,1
17,10738,1036,9.647979139504564,1
20,10739,1067,9.935748207468107,1
7,10740,359,3.3426443202979517,0
10,10741,626,5.828135182943861,1
19,10742,1083,10.081921429901323,1
18,10743,1088,10.12752489993484,1
6,10744,356,3.3134772896500375,0
20,10745,1068,9.939506747324337,1
5,10746,358,3.3314721756932815,0
10,10747,627,5.834186284544525,1
13,10748,397,3.693710457759583,0
18,10749,1089,10.131174993022608,1
19,10750,1084,10.083720930232557,1
15,10751,359,3.3392242582085387,0
18,10752,1090,10.13764880952381,1
19,10753,1085,10.090207383985865,1
9,10754,341,3.1709131485958713,0
3,10755,380,3.533240353324035,0
9,10756,342,3.1796206768315356,0
16,10757,995,9.249790833875617,1
16,10758,996,9.258226436140546,1
8,10759,399,3.708523096942095,0
20,10760,1069,9.934944237918215,1
9,10761,343,3.1874361118855123,0
16,10762,997,9.264077309050363,1
20,10763,1070,9.941466133977515,1
19,10764,1086,10.089186176142698,1
6,10765,357,3.316302833255922,0
16,10766,998,9.269923834293145,1
18,10767,1091,10.132813225596731,1
14,10768,388,3.603268945022288,0
16,10769,999,9.27662735630049,1
10,10770,628,5.831012070566388,1
18,10771,1092,10.13833441648872,1
20,10772,1071,9.94244337170442,1
19,10773,1087,10.090039914601318,1
13,10774,398,3.6940783367365877,0
11,10775,405,3.7587006960556844,0
3,10776,381,3.5356347438752787,0
17,10777,1037,9.622343880486222,1
16,10778,1000,9.2781592132121,1
12,10779,353,3.274886353093979,0
9,10780,344,3.1910946196660483,0
11,10781,406,3.7658844263055373,0
11,10782,407,3.774809868299017,0
18,10783,1093,10.136325697857739,1
18,10784,1094,10.144658753709198,1
20,10785,1072,9.939731108020398,1
7,10786,360,3.3376599295382907,0
3,10787,382,3.5412997126170387,0
13,10788,399,3.6985539488320356,0
20,10789,1073,9.945314672351468,1
16,10790,1001,9.27710843373494,1
19,10791,1088,10.08247613752201,1
3,10792,383,3.5489251297257227,0
14,10793,389,3.6041878995645322,0
17,10794,1038,9.616453585325182,1
18,10795,1095,10.14358499305234,1
15,10796,360,3.3345683586513526,0
8,10797,400,3.7047327961470775,0
2,10798,392,3.630301907760696,0
16,10799,1002,9.278636910825076,1
17,10800,1039,9.62037037037037,1
13,10801,400,3.703360799925933,0
18,10802,1096,10.146269209405666,1
4,10803,374,3.4620012959363144,0
19,10804,1089,10.079600148093299,1
18,10805,1097,10.15270708005553,1
6,10806,358,3.3129742735517302,0
17,10807,1040,9.623392245766633,1
17,10808,1041,9.631754256106587,1
14,10809,390,3.6081043574798777,0
16,10810,1003,9.278445883441258,1
4,10811,375,3.468689297937286,0
17,10812,1042,9.637439881613021,1
3,10813,384,3.5512808656247112,0
19,10814,1090,10.079526539670796,1
20,10815,1074,9.930651872399446,1
13,10816,401,3.7074704142011834,0
3,10817,385,3.5592123509290934,0
18,10818,1098,10.149750415973378,1
19,10819,1091,10.084111285701082,1
9,10820,345,3.188539741219963,0
16,10821,1004,9.278255244432122,1
19,10822,1092,10.090556274256144,1
20,10823,1075,9.932551048692599,1
14,10824,391,3.6123429416112343,0
20,10825,1076,9.939953810623557,1
19,10826,1093,10.096065028634769,1
14,10827,392,3.620578184169207,0
17,10828,1043,9.632434429257481,1
20,10829,1077,9.945516668205743,1
16,10830,1005,9.279778393351801,1
6,10831,359,3.3145600590896502,0
19,10832,1094,10.099704579025111,1
17,10833,1044,9.63721960675713,1
2,10834,393,3.6274690788259187,0
18,10835,1099,10.143054914628518,1
2,10836,394,3.6360280546327055,0
13,10837,402,3.7095137030543506,0
6,10838,360,3.3216460601587006,0
4,10839,376,3.4689547006181383,0
20,10840,1078,9.944649446494465,1
16,10841,1006,9.279586753989484,1
16,10842,1007,9.28795425198303,1
20,10843,1079,9.95112053859633,1
17,10844,1045,9.636665437108078,1
2,10845,395,3.642231443061319,0
18,10846,1100,10.141987829614605,1
3,10847,386,3.5585876279155526,0
19,10848,1095,10.094026548672566,1
8,10849,401,3.6961931975297264,0
20,10850,1080,9.953917050691244,1
10,10851,629,5.79670076490646,1
17,10852,1046,9.638776262440103,1
11,10853,408,3.7593292177278173,0
10,10854,630,5.804311774461028,1
17,10855,1047,9.645324735145094,1
17,10856,1048,9.653647752394988,1
17,10857,1049,9.661969236437322,1
18,10858,1101,10.139988948240928,1
11,10859,409,3.7664610000920895,0
20,10860,1081,9.953959484346225,1
8,10861,402,3.701316637510358,0
7,10862,361,3.3235131651629537,0
20,10863,1082,9.960416091319155,1
20,10864,1083,9.968703976435936,1
4,10865,377,3.4698573400828345,0
17,10866,1050,9.66316951960243,1
16,10867,1008,9.27578908622435,1
20,10868,1084,9.974236290025763,1
15,10869,361,3.3213727113809917,0
14,10870,393,3.615455381784729,0
19,10871,1096,10.081869193266488,1
17,10872,1051,9.667034584253127,1
18,10873,1102,10.13519727766026,1
15,10874,362,3.3290417509656063,0
14,10875,394,3.6229885057471267,0
16,10876,1009,9.277307833762412,1
6,10877,361,3.318929851981245,0
4,10878,378,3.474903474903475,0
10,10879,631,5.8001654563838585,1
11,10880,410,3.768382352941176,0
16,10881,1010,9.282235088686702,1
18,10882,1103,10.13600441095387,1
15,10883,363,3.3354773499954056,0
5,10884,359,3.2984196986402057,0
11,10885,411,3.775838309600368,0
5,10886,360,3.306999816277788,0
19,10887,1097,10.076237714705611,1
20,10888,1085,9.965099191770758,1
4,10889,379,3.4805767288088894,0
20,10890,1086,9.97245179063361,1
15,10891,364,3.34220916352952,0
8,10892,403,3.6999632757987513,0
3,10893,387,3.552740291930598,0
7,10894,362,3.322930053240316,0
17,10895,1052,9.655805415328132,1
20,10896,1087,9.976138032305434,1
14,10897,395,3.6248508763879963,0
16,10898,1011,9.276931547072857,1
2,10899,396,3.633360858794385,0
10,10900,632,5.798165137614679,1
7,10901,363,3.3299697275479314,0
9,10902,346,3.173729590900752,0
10,10903,633,5.805741539025957,1
13,10904,403,3.6958914159941307,0
5,10905,361,3.3104080696928015,0
20,10906,1088,9.97615991197506,1
12,10907,354,3.2456220775648665,0
16,10908,1012,9.277594426109276,1
3,10909,388,3.5566963058025483,0
15,10910,365,3.3455545371219064,0
19,10911,1098,10.063238933186692,1
3,10912,389,3.5648826979472146,0
9,10913,347,3.179693943003757,0
10,10914,634,5.809052592999817,1
4,10915,380,3.4814475492441592,0
11,10916,412,3.774276291681935,0
7,10917,364,3.3342493358981407,0
9,10918,348,3.1873969591500275,0
17,10919,1053,9.643740269255426,1
3,10920,390,3.571428571428571,0
5,10921,362,3.314714769709733,0
10,10922,635,5.813953488372093,1
18,10923,1104,10.10711343037627,1
16,10924,1013,9.273160014646649,1
17,10925,1054,9.647597254004577,1
5,10926,363,3.3223503569467328,0
12,10927,355,3.2488331655532168,0
19,10928,1099,10.056734992679356,1
20,10929,1089,9.964315124897064,1
18,10930,1105,10.109789569990852,1
19,10931,1100,10.06312322751807,1
20,10932,1090,9.970728137577753,1
19,10933,1101,10.070428976493186,1
19,10934,1102,10.078653740625573,1
4,10935,381,3.484224965706447,0
19,10936,1103,10.085954645208487,1
17,10937,1055,9.646155252811557,1
19,10938,1104,10.093252879868349,1
3,10939,391,3.5743669439619707,0
20,10940,1091,9.972577696526507,1
18,10941,1106,10.108765195137556,1
7,10942,365,3.335770425881923,0
2,10943,397,3.6278899753266933,0
8,10944,404,3.6915204678362574,0
18,10945,1107,10.114207400639561,1
18,10946,1108,10.122419148547415,1
4,10947,382,3.489540513382662,0
4,10948,383,3.4983558640847643,0
18,10949,1109,10.12877888391634,1
19,10950,1105,10.091324200913242,1
12,10951,356,3.250844671719478,0
10,10952,636,5.807158509861213,1
20,10953,1092,9.969871268145713,1
17,10954,1056,9.64031404053314,1
16,10955,1014,9.256047466910086,1
2,10956,398,3.632712668857247,0
4,10957,384,3.5046089258008584,0
20,10958,1093,9.974447891951085,1
10,10959,637,5.812574139976276,1
10,10960,638,5.821167883211679,1
13,10961,404,3.685795091688714,0
9,10962,349,3.183725597518701,0
4,10963,385,3.5118124600930405,0
17,10964,1057,9.64064210142284,1
14,10965,396,3.611491108071135,0
16,10966,1015,9.2558818165238,1
5,10967,364,3.3190480532506608,0
20,10968,1094,9.974471188913201,1
20,10969,1095,9.982678457471055,1
19,10970,1106,10.0820419325433,1
3,10971,392,3.57305623917601,0
8,10972,405,3.6912139992708712,0
3,10973,393,3.5815182721224823,0
16,10974,1016,9.2582467650811,1
9,10975,350,3.189066059225513,0
20,10976,1096,9.98542274052478,1
14,10977,397,3.616653001730892,0
17,10978,1058,9.637456731645107,1
4,10979,386,3.5158028964386556,0
17,10980,1059,9.6448087431694,1
17,10981,1060,9.65303706401967,1
3,10982,394,3.587688945547259,0
18,10983,1110,10.106528270964217,1
13,10984,405,3.6871813546977426,0
12,10985,357,3.2498862084660898,0
6,10986,362,3.2951028581831423,0
20,10987,1097,9.98452716847183,1
6,10988,363,3.3036039315617036,0
3,10989,395,3.5945035945035944,0
20,10990,1098,9.990900818926296,1
16,10991,1017,9.253025202438359,1
10,10992,639,5.813318777292576,1
17,10993,1061,9.651596470481214,1
11,10994,413,3.756594506094233,0
8,10995,406,3.692587539790814,0
10,10996,640,5.8202982902873766,1
20,10997,1099,9.993634627625717,1
20,10998,1100,10.00181851245681,1
10,10999,641,5.8278025275025,1
14,11000,398,3.618181818181818,0
19,11001,1107,10.062721570766293,1
18,11002,1111,10.098163970187239,1
6,11003,364,3.308188675815687,0
5,11004,365,3.3169756452199204,0
19,11005,1108,10.068150840527034,1
5,11006,366,3.325458840632382,0
19,11007,1109,10.075406559462161,1
17,11008,1062,9.647529069767442,1
4,11009,387,3.5153056590062675,0
17,11010,1063,9.654859218891916,1
18,11011,1112,10.098991917173736,1
10,11012,642,5.830003632401017,1
5,11013,367,3.3324253155361845,0
16,11014,1018,9.242781913927727,1
16,11015,1019,9.251021334543804,1
19,11016,1110,10.076252723311546,1
3,11017,396,3.5944449487156214,0
16,11018,1020,9.25757850789617,1
20,11019,1101,9.99183228968146,1
17,11020,1064,9.655172413793103,1
16,11021,1021,9.264132111423645,1
10,11022,643,5.833786971511523,1
16,11023,1022,9.271523178807946,1
8,11024,407,3.6919448476052246,0
5,11025,368,3.337868480725623,0
12,11026,358,3.2468710321059318,0
19,11027,1111,10.075269792327921,1
5,11028,369,3.346028291621327,0
18,11029,1113,10.091576752198748,1
20,11030,1102,9.990933816863102,1
12,11031,359,3.254464690417913,0
7,11032,366,3.3176214648295863,0
4,11033,388,3.5167225595939455,0
19,11034,1112,10.07794090991481,1
3,11035,397,3.5976438604440415,0
17,11036,1065,9.650235592606018,1
6,11037,365,3.307058077376099,0
19,11038,1113,10.083348432687082,1
6,11039,366,3.315517709937495,0
4,11040,389,3.5235507246376816,0
3,11041,398,3.6047459469250978,0
12,11042,360,3.260278934975548,0
12,11043,361,3.2690392103595043,0
18,11044,1114,10.086925027164071,1
6,11045,367,3.3227704843820733,0
13,11046,406,3.67553865652725,0
11,11047,414,3.747623789264053,0
19,11048,1114,10.083272990586531,1
6,11049,368,3.3306181554891845,0
19,11050,1115,10.09049773755656,1
20,11051,1103,9.980997194823999,1
19,11052,1116,10.097719869706841,1
18,11053,1115,10.08775897946259,1
16,11054,1023,9.254568481997467,1
6,11055,369,3.3378561736770695,0
19,11056,1117,10.103111432706223,1
8,11057,408,3.689970154653161,0
3,11058,399,3.608247422680412,0
18,11059,1116,10.091328329867077,1
8,11060,409,3.698010849909584,0
19,11061,1118,10.107585209293916,1
16,11062,1024,9.25691556680528,1
19,11063,1119,10.114797071318812,1
10,11064,644,5.820679681851049,1
10,11065,645,5.829191143244464,1
2,11066,399,3.6056388939092714,0
8,11067,410,3.704707689527424,0
17,11068,1066,9.63136971449223,1
17,11069,1067,9.639533833227935,1
16,11070,1025,9.25925925925926,1
17,11071,1068,9.646825038388583,1
12,11072,362,3.269508670520231,0
5,11073,370,3.3414612119570126,0
5,11074,371,3.350189633375474,0
12,11075,363,3.2776523702031604,0
18,11076,1117,10.084868183459733,1
11,11077,415,3.7465017604044415,0
17,11078,1069,9.649756273695614,1
10,11079,646,5.830851159851972,1
19,11080,1120,10.108303249097473,1
7,11081,367,3.3119754534789276,0
19,11082,1121,10.115502616856164,1
6,11083,370,3.3384462690607233,0
13,11084,407,3.6719595813785637,0
8,11085,411,3.7077131258457374,0
3,11086,400,3.6081544290095615,0
20,11087,1104,9.957608009380357,1
16,11088,1026,9.253246753246753,1
16,11089,1027,9.261430246189919,1
7,11090,368,3.3183047790802527,0
17,11091,1070,9.647461906049951,1
13,11092,408,3.678326721961774,0
8,11093,412,3.7140539078698276,0
17,11094,1071,9.653866955110871,1
17,11095,1072,9.662009914375846,1
20,11096,1105,9.958543619322278,1
19,11097,1122,10.110840767775073,1
14,11098,399,3.5952423860154985,0
17,11099,1073,9.667537616001441,1
16,11100,1028,9.26126126126126,1
14,11101,400,3.6032789838753265,0
3,11102,401,3.61196180868312,0
20,11103,1106,9.961271728361703,1
6,11104,371,3.34113832853026,0
2,11105,400,3.6019810895992794,0
17,11106,1074,9.670448406266882,1
12,11107,364,3.2772125686504006,0
16,11108,1029,9.263593806265755,1
10,11109,647,5.824106580250247,1
19,11110,1123,10.108010801080109,1
19,11111,1124,10.11610116101161,1
20,11112,1107,9.9622030237581,1
8,11113,413,3.716368217403041,0
18,11114,1118,10.059384560014397,1
18,11115,1119,10.067476383265857,1
19,11116,1125,10.12054695933789,1
20,11117,1108,9.966717639650986,1
13,11118,409,3.678719194099658,0
10,11119,648,5.827862217825344,1
2,11120,401,3.606115107913669,0
16,11121,1030,9.261757036237748,1
19,11122,1126,10.1240784031649,1
15,11123,366,3.2904791872696215,0
3,11124,402,3.6138079827400214,0
9,11125,351,3.1550561797752805,0
12,11126,365,3.2806039906525255,0
8,11127,414,3.720679428417363,0
6,11128,372,3.3429187634795112,0
13,11129,410,3.6840686494743466,0
11,11130,416,3.737646001796945,0
10,11131,649,5.830563291707843,1
6,11132,373,3.3507006827164934,0
20,11133,1109,9.961376089104464,1
6,11134,374,3.3590802945931384,0
20,11135,1110,9.968567579703636,1
11,11136,417,3.7446120689655173,0
12,11137,366,3.286342821226542,0
10,11138,650,5.835877177231101,1
3,11139,403,3.617919023251638,0
8,11140,415,3.7253141831238774,0
6,11141,375,3.365945606319002,0
16,11142,1031,9.253275893017411,1
4,11143,390,3.4999551287804,0
17,11144,1075,9.646446518305815,1
16,11145,1032,9.259757738896367,1
17,11146,1076,9.653687421496501,1
4,11147,391,3.5076702251726926,0
3,11148,404,3.623968424829566,0
18,11149,1120,10.045744012915957,1
10,11150,651,5.838565022421525,1
2,11151,402,3.6050578423459783,0
16,11152,1033,9.262912482065998,1
17,11153,1077,9.656594638213933,1
13,11154,411,3.6847767616998386,0
8,11155,416,3.729269385925594,0
16,11156,1034,9.268555037647902,1
12,11157,367,3.2894147172178902,0
5,11158,372,3.333930811973472,0
16,11159,1035,9.275024643785287,1
16,11160,1036,9.283154121863799,1
16,11161,1037,9.291282143177135,1
4,11162,392,3.51191542734277,0
20,11163,1111,9.952521723551017,1
19,11164,1127,10.094948047294876,1
4,11165,393,3.5199283475145546,0
20,11166,1112,9.958803510657352,1
16,11167,1038,9.295244918062147,1
17,11168,1078,9.652578796561604,1
19,11169,1128,10.099382218640882,1
13,11170,412,3.6884512085944494,0
16,11171,1039,9.300868319756512,1
11,11172,418,3.741496598639456,0
19,11173,1129,10.104716727826009,1
17,11174,1079,9.656345086808663,1
17,11175,1080,9.664429530201343,1
12,11176,368,3.2927702219040804,0
13,11177,413,3.6950881274044916,0
17,11178,1081,9.670781893004115,1
18,11179,1121,10.02773056624027,1
16,11180,1040,9.30232558139535,1
19,11181,1130,10.106430551828996,1
11,11182,419,3.7470935431944192,0
15,11183,367,3.281766967718859,0
18,11184,1122,10.032188841201716,1
17,11185,1082,9.673670093875726,1
18,11186,1123,10.039334882889325,1
17,11187,1083,9.680879592384017,1
19,11188,1131,10.10904540579192,1
17,11189,1084,9.688086513540084,1
19,11190,1132,10.116175156389634,1
18,11191,1124,10.043785184523278,1
12,11192,369,3.296997855611151,0
7,11193,369,3.296703296703297,0
5,11194,373,3.332142219045917,0
19,11195,1133,10.120589548905762,1
6,11196,376,3.3583422650946764,0
17,11197,1085,9.690095561311066,1
20,11198,1113,9.939274870512591,1
17,11199,1086,9.697294401285829,1
3,11200,405,3.616071428571429,0
20,11201,1114,9.94554057673422,1
17,11202,1087,9.703624352794144,1
11,11203,420,3.748995804695171,0
18,11204,1125,10.041056765440914,1
12,11205,370,3.302097278000892,0
8,11206,417,3.7212207745850434,0
19,11207,1134,10.118675827607746,1
20,11208,1115,9.94825124910778,1
